date,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,wind_speed_10m_max,rolling_max_temp_3d,risk_label
2024-01-21,30.2,17.5,69,18.4,28.76666666666668,Low
2024-01-22,29.8,17.3,69,18.3,29.46666666666668,Low
2024-01-23,29.7,19.4,54,24.9,29.900000000000016,Low
2024-01-24,30.6,18.5,57,21.3,30.033333333333346,Low
2024-01-25,31.2,18.0,57,15.6,30.500000000000014,Low
2024-01-26,32.0,17.0,64,15.7,31.26666666666668,Low
2024-01-27,32.7,18.3,60,16.2,31.96666666666668,Low
2024-01-28,32.7,17.5,69,18.3,32.466666666666676,Low
2024-01-29,32.0,19.7,53,22.4,32.466666666666676,Low
2024-01-30,31.4,19.6,69,20.4,32.033333333333346,Low
2024-01-31,29.5,19.2,83,19.4,30.96666666666668,Low
2024-02-01,28.2,18.9,91,20.4,29.700000000000014,Low
2024-02-02,30.1,18.9,94,21.1,29.26666666666668,Low
2024-02-03,34.2,20.0,69,22.2,30.833333333333346,Low
2024-02-04,33.5,20.1,73,13.1,32.600000000000016,Low
2024-02-05,32.2,21.7,70,18.6,33.30000000000002,Low
2024-02-06,32.0,21.1,71,19.9,32.566666666666684,Low
2024-02-07,32.4,21.4,82,24.0,32.20000000000002,Low
2024-02-08,32.2,20.9,70,24.5,32.20000000000002,Low
2024-02-09,31.1,18.6,74,23.1,31.900000000000016,Low
2024-02-10,30.9,20.2,55,24.4,31.400000000000016,Low
2024-02-11,31.0,18.3,55,22.2,31.000000000000014,Low
2024-02-12,31.5,17.9,67,15.0,31.133333333333344,Low
2024-02-13,31.8,19.8,57,22.3,31.433333333333348,Low
2024-02-14,33.0,20.6,54,23.7,32.100000000000016,Low
2024-02-15,32.7,20.1,72,20.9,32.500000000000014,Low
2024-02-16,34.5,19.7,79,17.2,33.40000000000001,Low
2024-02-17,33.5,19.7,76,14.5,33.566666666666684,Low
2024-02-18,34.9,20.7,87,21.7,34.30000000000001,Low
2024-02-19,32.3,19.4,77,20.6,33.566666666666684,Low
2024-02-20,31.5,20.3,90,25.3,32.90000000000001,Low
2024-02-21,28.8,19.3,93,19.3,30.866666666666678,Low
2024-02-22,28.7,20.5,99,19.6,29.666666666666682,Low
2024-02-23,30.2,18.7,95,24.9,29.23333333333335,Low
2024-02-24,31.8,19.6,56,27.8,30.23333333333335,Low
2024-02-25,34.3,18.8,50,19.0,32.100000000000016,Low
2024-02-26,34.8,18.5,70,17.3,33.63333333333335,Low
2024-02-27,34.0,20.9,76,21.4,34.36666666666668,Low
2024-02-28,35.2,22.5,67,21.9,34.66666666666668,Moderate
2024-02-29,34.4,22.5,67,19.0,34.53333333333335,Low
2024-03-01,33.9,23.1,91,19.6,34.500000000000014,Low
2024-03-02,30.1,22.1,90,19.4,32.80000000000001,Low
2024-03-03,28.0,20.6,93,18.9,30.666666666666675,Low
2024-03-04,28.4,18.0,87,21.2,28.833333333333346,Low
2024-03-05,30.6,17.5,63,23.0,29.000000000000014,Low
2024-03-06,31.1,18.3,50,23.7,30.03333333333335,Low
2024-03-07,32.7,20.0,55,24.2,31.466666666666683,Low
2024-03-08,35.1,21.3,45,27.9,32.96666666666668,Moderate
2024-03-09,35.0,20.7,43,23.2,34.26666666666668,Moderate
2024-03-10,32.8,21.0,56,21.1,34.30000000000002,Low
2024-03-11,34.6,20.4,68,25.5,34.13333333333335,Low
2024-03-12,34.9,21.9,64,22.2,34.100000000000016,Low
2024-03-13,31.5,21.6,86,24.2,33.66666666666668,Low
2024-03-14,31.0,20.8,96,23.9,32.466666666666676,Low
2024-03-15,30.0,19.8,95,16.9,30.833333333333346,Low
2024-03-16,30.4,19.0,99,20.2,30.46666666666668,Low
2024-03-17,31.6,20.1,99,18.8,30.666666666666682,Low
2024-03-18,31.5,21.9,99,17.6,31.166666666666682,Low
2024-03-19,33.1,22.0,99,21.4,32.066666666666684,Low
2024-03-20,38.0,21.2,48,22.4,34.20000000000002,Moderate
2024-03-21,37.8,22.3,48,18.9,36.30000000000002,Moderate
2024-03-22,33.8,22.1,96,18.0,36.533333333333346,Low
2024-03-23,33.2,20.7,96,18.7,34.933333333333344,Low
2024-03-24,31.8,21.3,97,18.9,32.933333333333344,Low
2024-03-25,32.5,22.2,92,20.3,32.500000000000014,Low
2024-03-26,34.2,21.2,95,22.2,32.83333333333335,Low
2024-03-27,33.1,22.1,95,22.3,33.26666666666668,Low
2024-03-28,33.0,22.7,96,18.4,33.433333333333344,Low
2024-03-29,34.7,23.3,97,19.9,33.600000000000016,Low
2024-03-30,34.2,23.5,86,24.0,33.96666666666669,Low
2024-03-31,34.1,23.6,70,24.0,34.33333333333335,Low
2024-04-01,33.8,24.4,87,20.0,34.033333333333346,Low
2024-04-02,33.2,21.3,94,19.0,33.70000000000001,Low
2024-04-03,33.4,21.5,94,20.6,33.466666666666676,Low
2024-04-04,32.9,22.2,95,21.4,33.16666666666668,Low
2024-04-05,35.4,23.2,92,26.7,33.90000000000001,Moderate
2024-04-06,36.8,25.8,68,28.4,35.03333333333334,Moderate
2024-04-07,36.5,25.8,69,26.0,36.23333333333335,Moderate
2024-04-08,33.4,21.9,90,19.8,35.56666666666668,Low
2024-04-09,34.2,21.7,95,19.0,34.70000000000001,Low
2024-04-10,33.4,23.3,99,20.2,33.666666666666686,Low
2024-04-11,33.5,22.6,97,18.8,33.70000000000002,Low
2024-04-12,33.8,23.2,92,17.6,33.566666666666684,Low
2024-04-13,31.5,22.6,93,17.7,32.933333333333344,Low
2024-04-14,32.6,21.7,94,23.8,32.63333333333335,Low
2024-04-15,36.3,24.4,95,21.7,33.46666666666668,Moderate
2024-04-16,41.3,27.8,80,21.6,36.73333333333334,High
2024-04-17,33.8,27.9,92,18.2,37.13333333333335,Low
2024-04-18,34.3,27.1,96,21.3,36.466666666666676,Low
2024-04-19,35.7,26.5,86,26.7,34.600000000000016,Moderate
2024-04-20,35.7,26.1,79,27.0,35.23333333333335,Moderate
2024-04-21,34.0,24.3,88,26.0,35.13333333333335,Low
2024-04-22,34.3,25.8,88,24.4,34.66666666666668,Low
2024-04-23,34.4,24.3,94,23.5,34.23333333333335,Low
2024-04-24,33.9,23.8,91,22.3,34.20000000000001,Low
2024-04-25,34.4,24.7,93,25.5,34.23333333333335,Low
2024-04-26,35.2,25.7,87,22.1,34.50000000000001,Moderate
2024-04-27,36.1,26.1,87,23.4,35.23333333333335,Moderate
2024-04-28,39.4,27.1,68,27.2,36.90000000000001,Moderate
2024-04-29,38.2,26.8,65,26.6,37.90000000000001,Moderate
2024-04-30,37.6,25.8,83,27.0,38.40000000000001,Moderate
2024-05-01,34.5,25.1,89,20.0,36.76666666666668,Low
2024-05-02,33.4,24.3,95,20.5,35.166666666666686,Low
2024-05-03,33.2,23.3,96,20.2,33.70000000000002,Low
2024-05-04,33.2,24.1,98,21.9,33.26666666666668,Low
2024-05-05,34.7,24.9,96,23.5,33.70000000000002,Low
2024-05-06,33.2,25.5,98,20.7,33.70000000000002,Low
2024-05-07,33.4,25.5,95,20.4,33.76666666666668,Low
2024-05-08,33.0,26.5,87,24.4,33.20000000000002,Low
2024-05-09,32.9,26.3,93,20.3,33.100000000000016,Low
2024-05-10,33.2,26.2,93,19.9,33.03333333333335,Low
2024-05-11,33.6,26.3,96,23.9,33.23333333333335,Low
2024-05-12,33.9,27.1,93,22.4,33.566666666666684,Low
2024-05-13,34.8,27.5,93,22.5,34.100000000000016,Low
2024-05-14,37.6,27.5,80,23.7,35.433333333333344,Moderate
2024-05-15,36.0,26.7,88,21.1,36.13333333333335,Moderate
2024-05-16,38.9,27.2,95,18.1,37.50000000000002,Moderate
2024-05-17,36.3,28.3,89,17.3,37.066666666666684,Moderate
2024-05-18,34.7,27.7,95,17.3,36.63333333333335,Low
2024-05-19,34.1,26.5,93,19.3,35.033333333333346,Low
2024-05-20,35.1,29.1,87,21.2,34.63333333333335,Moderate
2024-05-21,35.4,28.5,90,21.9,34.86666666666668,Moderate
2024-05-22,34.5,28.9,89,18.7,35.000000000000014,Low
2024-05-23,34.2,28.0,95,24.2,34.70000000000001,Low
2024-05-24,34.7,28.1,91,18.4,34.46666666666668,Low
2024-05-25,33.7,28.6,86,19.4,34.20000000000002,Low
2024-05-26,33.4,29.1,80,21.3,33.933333333333344,Low
2024-05-27,33.6,29.3,81,21.3,33.566666666666684,Low
2024-05-28,33.7,28.9,81,21.3,33.566666666666684,Low
2024-05-29,34.0,29.2,75,23.4,33.76666666666668,Low
2024-05-30,34.6,29.0,87,19.2,34.100000000000016,Low
2024-05-31,34.4,28.0,95,19.5,34.33333333333335,Low
2024-06-01,34.1,27.6,94,18.7,34.36666666666668,Low
2024-06-02,34.5,28.1,86,17.9,34.33333333333335,Low
2024-06-03,34.2,28.7,85,15.5,34.26666666666668,Low
2024-06-04,33.5,27.8,91,15.9,34.066666666666684,Low
2024-06-05,33.8,26.5,93,16.5,33.83333333333335,Low
2024-06-06,34.1,26.5,92,17.3,33.80000000000001,Low
2024-06-07,33.6,28.0,88,18.0,33.83333333333334,Low
2024-06-08,34.4,26.5,93,20.0,34.03333333333335,Low
2024-06-09,31.6,26.0,93,13.6,33.20000000000002,Low
2024-06-10,29.8,25.7,97,14.7,31.93333333333335,Low
2024-06-11,30.2,25.7,96,13.5,30.53333333333335,Low
2024-06-12,30.0,25.6,97,16.1,30.000000000000014,Low
2024-06-13,30.0,26.2,93,17.7,30.06666666666668,Low
2024-06-14,29.2,25.8,94,18.3,29.73333333333335,Low
2024-06-15,29.8,25.8,92,18.9,29.666666666666682,Low
2024-06-16,31.0,26.2,91,15.0,30.000000000000014,Low
2024-06-17,31.6,26.6,93,18.6,30.80000000000001,Low
2024-06-18,29.8,26.2,94,20.8,30.800000000000015,Low
2024-06-19,29.2,26.0,94,18.9,30.200000000000017,Low
2024-06-20,28.5,26.1,93,20.7,29.166666666666682,Low
2024-06-21,31.1,24.9,95,20.9,29.600000000000012,Low
2024-06-22,30.2,25.3,96,16.8,29.933333333333348,Low
2024-06-23,29.8,25.8,94,16.6,30.366666666666685,Low
2024-06-24,29.7,26.0,95,18.0,29.900000000000016,Low
2024-06-25,30.6,26.2,94,31.7,30.033333333333346,Low
2024-06-26,30.5,26.9,95,29.9,30.26666666666668,Low
2024-06-27,28.8,26.5,93,27.5,29.96666666666668,Low
2024-06-28,28.2,26.0,94,27.8,29.166666666666682,Low
2024-06-29,30.1,25.9,93,26.2,29.03333333333335,Low
2024-06-30,29.4,26.2,93,30.6,29.23333333333335,Low
2024-07-01,30.6,26.8,88,36.4,30.033333333333346,Low
2024-07-02,30.4,26.1,90,32.0,30.13333333333335,Low
2024-07-03,30.1,26.3,93,28.6,30.366666666666678,Low
2024-07-04,29.0,26.6,92,24.3,29.833333333333346,Low
2024-07-05,29.1,25.9,94,23.0,29.400000000000016,Low
2024-07-06,29.5,25.8,93,26.7,29.200000000000017,Low
2024-07-07,29.2,25.7,95,20.9,29.26666666666668,Low
2024-07-08,28.5,25.7,95,17.2,29.06666666666668,Low
2024-07-09,27.0,25.5,95,22.1,28.23333333333335,Low
2024-07-10,28.8,25.2,94,21.3,28.100000000000012,Low
2024-07-11,28.8,24.6,96,21.6,28.200000000000017,Low
2024-07-12,26.9,25.2,95,21.0,28.166666666666682,Low
2024-07-13,26.6,25.2,94,27.6,27.433333333333348,Low
2024-07-14,26.6,24.5,97,24.5,26.700000000000017,Low
2024-07-15,28.1,24.9,96,14.8,27.100000000000012,Low
2024-07-16,29.1,25.3,97,20.0,27.933333333333348,Low
2024-07-17,27.7,25.8,93,23.9,28.300000000000015,Low
2024-07-18,28.1,25.7,95,26.4,28.300000000000015,Low
2024-07-19,27.3,25.7,93,26.9,27.700000000000017,Low
2024-07-20,27.7,25.9,92,27.5,27.700000000000014,Low
2024-07-21,27.1,25.9,93,27.2,27.366666666666685,Low
2024-07-22,26.9,25.7,92,28.1,27.23333333333335,Low
2024-07-23,26.6,25.5,92,29.0,26.866666666666678,Low
2024-07-24,27.0,25.5,92,32.4,26.833333333333346,Low
2024-07-25,27.4,25.1,94,33.6,27.000000000000014,Low
2024-07-26,28.6,25.3,93,27.7,27.666666666666682,Low
2024-07-27,28.8,25.8,91,29.3,28.26666666666668,Low
2024-07-28,29.3,26.0,92,27.1,28.900000000000016,Low
2024-07-29,27.7,25.7,92,25.4,28.600000000000012,Low
2024-07-30,28.2,25.2,93,23.2,28.400000000000016,Low
2024-07-31,28.7,24.9,95,20.8,28.200000000000017,Low
2024-08-01,29.4,25.1,93,26.3,28.76666666666668,Low
2024-08-02,28.3,25.3,91,29.2,28.80000000000001,Low
2024-08-03,27.5,25.6,90,30.2,28.400000000000016,Low
2024-08-04,27.0,25.5,91,27.8,27.600000000000012,Low
2024-08-05,28.9,25.6,91,24.0,27.800000000000015,Low
2024-08-06,28.7,25.5,94,20.0,28.200000000000017,Low
2024-08-07,28.8,25.3,92,19.2,28.800000000000015,Low
2024-08-08,28.7,25.5,92,18.8,28.73333333333335,Low
2024-08-09,27.8,25.2,95,16.0,28.433333333333348,Low
2024-08-10,28.1,25.0,93,18.7,28.200000000000017,Low
2024-08-11,29.2,25.9,89,20.4,28.366666666666685,Low
2024-08-12,28.9,25.7,91,21.5,28.73333333333335,Low
2024-08-13,28.8,25.4,92,16.9,28.96666666666668,Low
2024-08-14,29.1,25.5,94,16.1,28.933333333333348,Low
2024-08-15,29.4,25.4,93,18.1,29.100000000000012,Low
2024-08-16,29.6,25.8,93,16.6,29.366666666666685,Low
2024-08-17,29.6,25.7,93,13.1,29.533333333333346,Low
2024-08-18,29.9,25.5,96,13.7,29.700000000000017,Low
2024-08-19,29.1,25.5,97,15.9,29.533333333333346,Low
2024-08-20,28.6,25.1,99,13.1,29.200000000000017,Low
2024-08-21,30.3,25.3,97,17.3,29.333333333333346,Low
2024-08-22,30.0,25.9,95,15.8,29.63333333333335,Low
2024-08-23,28.5,25.9,97,18.1,29.600000000000012,Low
2024-08-24,26.5,25.2,96,20.9,28.333333333333346,Low
2024-08-25,27.6,24.7,93,26.0,27.53333333333335,Low
2024-08-26,27.0,24.4,93,28.1,27.03333333333335,Low
2024-08-27,27.6,24.8,92,31.1,27.400000000000016,Low
2024-08-28,28.9,25.1,92,32.1,27.833333333333346,Low
2024-08-29,29.0,26.1,91,25.3,28.500000000000014,Low
2024-08-30,29.0,25.2,94,19.8,28.96666666666668,Low
2024-08-31,28.9,25.3,93,12.9,28.96666666666668,Low
2024-09-01,27.8,25.3,93,13.2,28.56666666666668,Low
2024-09-02,27.3,24.9,94,19.5,28.000000000000014,Low
2024-09-03,27.3,24.8,94,16.0,27.466666666666683,Low
2024-09-04,28.3,25.1,94,19.4,27.63333333333335,Low
2024-09-05,28.3,25.2,94,23.4,27.966666666666683,Low
2024-09-06,28.4,25.1,92,21.3,28.333333333333346,Low
2024-09-07,28.3,25.2,93,17.2,28.333333333333346,Low
2024-09-08,28.7,24.9,94,14.9,28.466666666666683,Low
2024-09-09,28.8,25.0,93,16.4,28.600000000000012,Low
2024-09-10,28.5,25.0,94,17.6,28.666666666666682,Low
2024-09-11,28.2,24.9,93,18.5,28.500000000000014,Low
2024-09-12,28.4,24.9,93,17.9,28.366666666666678,Low
2024-09-13,28.6,24.7,92,19.2,28.400000000000016,Low
2024-09-14,27.9,23.8,94,16.7,28.30000000000001,Low
2024-09-15,27.4,23.5,94,13.4,27.966666666666683,Low
2024-09-16,28.7,23.8,96,14.6,28.00000000000001,Low
2024-09-17,28.9,23.1,97,15.6,28.333333333333346,Low
2024-09-18,29.2,23.4,95,13.0,28.933333333333348,Low
2024-09-19,29.5,24.6,93,12.8,29.200000000000014,Low
2024-09-20,28.4,23.3,98,15.9,29.033333333333346,Low
2024-09-21,29.7,23.9,96,15.8,29.200000000000014,Low
2024-09-22,29.7,25.1,96,18.5,29.26666666666668,Low
2024-09-23,28.9,26.1,94,17.6,29.433333333333348,Low
2024-09-24,29.0,24.7,98,22.7,29.200000000000014,Low
2024-09-25,28.0,24.3,98,20.6,28.633333333333344,Low
2024-09-26,26.6,24.5,99,18.7,27.866666666666685,Low
2024-09-27,26.8,25.5,93,28.1,27.13333333333335,Low
2024-09-28,28.1,24.9,94,17.9,27.166666666666686,Low
2024-09-29,28.7,25.0,94,14.8,27.866666666666678,Low
2024-09-30,29.7,24.7,98,15.2,28.833333333333346,Low
2024-10-01,31.5,25.0,98,15.7,29.96666666666668,Low
2024-10-02,30.7,26.1,99,15.0,30.633333333333344,Low
2024-10-03,30.1,25.4,98,15.7,30.76666666666668,Low
2024-10-04,29.5,25.3,96,14.4,30.100000000000012,Low
2024-10-05,29.5,24.3,96,14.7,29.700000000000014,Low
2024-10-06,31.3,24.3,97,17.9,30.100000000000012,Low
2024-10-07,31.6,24.8,94,13.7,30.800000000000015,Low
2024-10-08,32.2,25.2,97,14.1,31.700000000000017,Low
2024-10-09,29.1,25.1,95,18.9,30.966666666666683,Low
2024-10-10,29.7,24.4,95,15.9,30.333333333333346,Low
2024-10-11,31.5,25.0,95,15.7,30.100000000000012,Low
2024-10-12,31.4,24.3,96,11.5,30.866666666666678,Low
2024-10-13,30.6,24.8,95,10.9,31.166666666666682,Low
2024-10-14,31.6,24.2,97,16.0,31.200000000000014,Low
2024-10-15,29.6,24.4,97,11.9,30.60000000000002,Low
2024-10-16,30.7,24.7,96,12.5,30.633333333333344,Low
2024-10-17,29.0,25.3,97,12.3,29.76666666666668,Low
2024-10-18,31.9,24.7,97,13.4,30.533333333333346,Low
2024-10-19,30.1,24.0,96,12.1,30.333333333333346,Low
2024-10-20,29.8,24.0,95,8.2,30.600000000000012,Low
2024-10-21,30.4,23.9,96,8.8,30.100000000000012,Low
2024-10-22,30.3,23.6,97,12.3,30.166666666666682,Low
2024-10-23,31.4,24.2,97,14.8,30.700000000000017,Low
2024-10-24,32.5,24.5,91,14.9,31.400000000000016,Low
2024-10-25,31.1,22.6,84,12.5,31.666666666666682,Low
2024-10-26,32.5,22.1,78,17.0,32.03333333333335,Low
2024-10-27,31.6,22.1,92,15.9,31.73333333333335,Low
2024-10-28,31.8,23.1,95,16.2,31.966666666666683,Low
2024-10-29,31.2,24.5,96,13.7,31.53333333333335,Low
2024-10-30,32.7,24.1,96,12.5,31.900000000000016,Low
2024-10-31,32.4,24.1,96,15.2,32.100000000000016,Low
2024-11-01,31.3,24.5,95,14.1,32.13333333333335,Low
2024-11-02,33.1,24.2,97,17.5,32.26666666666668,Low
2024-11-03,34.2,22.3,81,16.6,32.86666666666668,Low
2024-11-04,34.1,22.8,76,19.7,33.80000000000001,Low
2024-11-05,34.3,22.7,84,15.8,34.20000000000002,Low
2024-11-06,33.7,22.0,84,17.7,34.03333333333335,Low
2024-11-07,33.5,21.6,70,16.1,33.83333333333335,Low
2024-11-08,33.8,22.2,76,17.2,33.66666666666668,Low
2024-11-09,34.1,22.0,77,17.9,33.80000000000002,Low
2024-11-10,33.7,21.7,84,20.3,33.86666666666668,Low
2024-11-11,33.3,22.9,70,20.6,33.70000000000001,Low
2024-11-12,33.5,22.3,74,17.9,33.500000000000014,Low
2024-11-13,34.8,23.4,67,12.6,33.86666666666668,Low
2024-11-14,35.4,23.0,63,10.7,34.566666666666684,Moderate
2024-11-15,33.9,25.1,84,10.5,34.70000000000001,Low
2024-11-16,34.4,25.4,83,14.2,34.566666666666684,Low
2024-11-17,35.8,25.7,74,14.5,34.70000000000001,Moderate
2024-11-18,34.8,24.2,76,12.3,35.00000000000001,Low
2024-11-19,33.9,22.1,60,14.1,34.83333333333334,Low
2024-11-20,33.1,22.0,62,13.5,33.933333333333344,Low
2024-11-21,33.1,21.4,69,12.8,33.36666666666668,Low
2024-11-22,32.7,20.9,71,12.6,32.96666666666668,Low
2024-11-23,32.0,21.6,77,10.1,32.600000000000016,Low
2024-11-24,33.0,21.7,76,12.0,32.566666666666684,Low
2024-11-25,32.9,21.4,76,13.0,32.63333333333335,Low
2024-11-26,32.3,20.7,66,13.5,32.73333333333335,Low
2024-11-27,32.6,20.4,65,13.1,32.600000000000016,Low
2024-11-28,32.1,19.9,55,11.3,32.33333333333334,Low
2024-11-29,31.4,20.3,61,14.4,32.03333333333335,Low
2024-11-30,31.4,19.9,54,12.2,31.633333333333344,Low
2024-12-01,32.6,20.5,63,13.3,31.80000000000001,Low
2024-12-02,33.8,22.8,65,12.3,32.600000000000016,Low
2024-12-03,33.6,25.6,67,14.5,33.33333333333335,Low
2024-12-04,34.2,26.5,85,13.4,33.86666666666668,Low
2024-12-05,34.3,25.8,91,10.4,34.033333333333346,Low
2024-12-06,32.7,25.2,82,12.8,33.73333333333335,Low
2024-12-07,32.8,24.3,68,15.6,33.26666666666668,Low
2024-12-08,31.1,21.2,59,13.5,32.20000000000002,Low
2024-12-09,30.9,20.4,58,16.2,31.600000000000012,Low
2024-12-10,31.4,20.4,67,11.0,31.133333333333344,Low
2024-12-11,33.6,21.2,71,12.3,31.96666666666668,Low
2024-12-12,31.1,20.5,80,14.5,32.033333333333346,Low
2024-12-13,32.3,21.2,73,12.0,32.33333333333335,Low
2024-12-14,32.9,20.1,57,11.5,32.100000000000016,Low
2024-12-15,33.2,19.0,58,10.3,32.80000000000002,Low
2024-12-16,32.4,18.3,65,11.9,32.83333333333335,Low
2024-12-17,30.8,17.8,70,12.3,32.13333333333335,Low
2024-12-18,32.2,18.2,78,10.6,31.800000000000015,Low
2024-12-19,29.7,17.9,90,11.4,30.900000000000016,Low
2024-12-20,28.2,19.6,90,13.2,30.03333333333335,Low
2024-12-21,27.9,19.2,94,10.5,28.600000000000012,Low
2024-12-22,27.8,20.9,90,12.0,27.966666666666683,Low
2024-12-23,27.3,21.2,88,14.7,27.666666666666686,Low
2024-12-24,28.5,20.6,73,16.1,27.866666666666685,Low
2024-12-25,28.7,20.3,77,14.1,28.166666666666686,Low
2024-12-26,29.6,21.5,79,12.9,28.93333333333335,Low
2024-12-27,28.2,21.7,81,14.5,28.833333333333353,Low
2024-12-28,29.9,21.7,80,14.0,29.23333333333335,Low
2024-12-29,30.4,22.2,81,12.3,29.500000000000018,Low
2024-12-30,32.6,23.4,74,11.7,30.966666666666683,Low
2024-12-31,33.2,22.8,77,12.4,32.066666666666684,Low
2025-01-01,32.4,22.4,78,12.9,32.73333333333335,Low
2025-01-02,32.8,21.3,82,15.1,32.80000000000002,Low
2025-01-03,33.4,21.2,68,13.7,32.86666666666668,Low
2025-01-04,32.9,19.3,64,11.9,33.033333333333346,Low
2025-01-05,29.2,21.3,76,13.5,31.833333333333346,Low
2025-01-06,29.9,20.0,82,16.5,30.666666666666682,Low
2025-01-07,31.4,18.5,73,16.6,30.166666666666682,Low
2025-01-08,30.6,20.0,70,11.6,30.63333333333335,Low
2025-01-09,32.0,20.4,59,11.8,31.333333333333353,Low
2025-01-10,31.3,20.4,72,9.6,31.300000000000015,Low
2025-01-11,28.6,20.5,78,15.2,30.633333333333354,Low
2025-01-12,30.0,20.6,80,15.7,29.966666666666686,Low
2025-01-13,32.7,22.0,67,14.0,30.433333333333355,Low
2025-01-14,32.9,21.6,74,12.0,31.866666666666685,Low
2025-01-15,30.2,21.9,80,16.0,31.93333333333335,Low
2025-01-16,29.7,20.2,80,16.9,30.933333333333348,Low
2025-01-17,33.4,22.9,75,14.9,31.100000000000012,Low
2025-01-18,34.0,22.2,63,14.9,32.36666666666668,Low
2025-01-19,33.2,21.0,60,13.1,33.53333333333335,Low
2025-01-20,33.2,20.9,62,12.8,33.46666666666669,Low
2025-01-21,31.4,20.9,69,12.0,32.600000000000016,Low
2025-01-22,31.4,20.4,71,15.0,32.00000000000002,Low
2025-01-23,30.5,21.7,64,17.6,31.100000000000012,Low
2025-01-24,31.7,20.4,65,12.1,31.200000000000017,Low
2025-01-25,33.2,22.0,73,10.9,31.800000000000022,Low
2025-01-26,33.5,21.8,78,11.2,32.80000000000002,Low
2025-01-27,32.5,21.6,77,13.3,33.066666666666684,Low
2025-01-28,30.5,21.3,81,11.8,32.166666666666686,Low
2025-01-29,30.8,20.6,82,12.7,31.266666666666683,Low
2025-01-30,31.4,20.2,72,11.7,30.900000000000016,Low
2025-01-31,29.6,20.5,79,13.6,30.60000000000002,Low
2025-02-01,29.1,19.9,77,15.7,30.03333333333335,Low
2025-02-02,30.9,20.5,63,14.3,29.866666666666685,Low
2025-02-03,28.9,20.7,65,17.1,29.63333333333335,Low
2025-02-04,29.7,20.1,67,15.0,29.833333333333346,Low
2025-02-05,31.6,20.9,55,19.1,30.06666666666668,Low
2025-02-06,31.8,19.3,61,12.6,31.03333333333335,Low
2025-02-07,34.3,22.3,67,10.9,32.566666666666684,Low
2025-02-08,33.3,21.9,74,12.6,33.133333333333354,Low
2025-02-09,33.1,22.7,67,14.2,33.566666666666684,Low
2025-02-10,33.6,23.3,63,15.0,33.33333333333335,Low
2025-02-11,32.4,21.7,65,15.9,33.03333333333335,Low
2025-02-12,33.3,20.4,67,15.4,33.100000000000016,Low
2025-02-13,34.8,21.5,50,15.7,33.500000000000014,Low
2025-02-14,34.7,22.6,49,18.8,34.26666666666669,Low
2025-02-15,35.2,22.1,46,17.5,34.90000000000002,Moderate
2025-02-16,35.1,21.6,62,16.0,35.00000000000002,Moderate
2025-02-17,34.3,20.8,66,17.3,34.86666666666668,Low
2025-02-18,34.8,23.4,53,18.5,34.73333333333335,Low
2025-02-19,33.4,23.3,50,17.8,34.16666666666668,Low
2025-02-20,34.7,22.3,57,18.5,34.30000000000002,Low
2025-02-21,36.7,24.7,43,16.9,34.93333333333335,Moderate
2025-02-22,34.9,24.5,55,17.7,35.43333333333336,Low
2025-02-23,35.7,23.6,48,15.4,35.76666666666668,Moderate
2025-02-24,36.9,24.3,56,14.4,35.83333333333335,Moderate
2025-02-25,37.5,24.7,56,14.6,36.70000000000002,Moderate
2025-02-26,37.2,22.9,67,14.8,37.20000000000002,Moderate
2025-02-27,35.8,23.9,58,15.0,36.83333333333335,Moderate
2025-02-28,33.4,24.2,79,14.9,35.46666666666669,Low
2025-03-01,33.7,24.6,56,16.1,34.30000000000001,Low
2025-03-02,36.2,24.6,54,17.1,34.43333333333336,Moderate
2025-03-03,36.2,24.3,56,17.7,35.36666666666668,Moderate
2025-03-04,35.8,24.9,53,19.0,36.066666666666684,Moderate
2025-03-05,36.8,24.2,47,16.9,36.26666666666668,Moderate
2025-03-06,35.0,22.5,40,16.5,35.86666666666668,Moderate
2025-03-07,36.9,24.5,45,16.8,36.23333333333335,Moderate
2025-03-08,36.0,23.5,57,14.9,35.96666666666668,Moderate
2025-03-09,35.6,22.9,72,15.0,36.166666666666686,Moderate
2025-03-10,39.0,24.3,47,17.4,36.86666666666668,Moderate
2025-03-11,37.4,25.6,63,15.4,37.33333333333335,Moderate
2025-03-12,37.1,25.1,71,14.4,37.83333333333335,Moderate
2025-03-13,34.2,24.8,84,13.2,36.23333333333335,Low
2025-03-14,34.7,24.3,93,15.0,35.33333333333335,Low
2025-03-15,35.5,24.8,75,15.7,34.80000000000002,Moderate
2025-03-16,33.2,25.2,68,15.9,34.46666666666669,Low
2025-03-17,33.5,24.8,78,17.3,34.066666666666684,Low
2025-03-18,33.2,23.1,88,15.9,33.30000000000002,Low
2025-03-19,32.3,23.2,93,16.2,33.00000000000002,Low
2025-03-20,35.1,23.2,74,18.0,33.53333333333335,Moderate
2025-03-21,32.4,25.3,73,18.2,33.26666666666668,Low
2025-03-22,32.7,22.6,85,17.0,33.40000000000001,Low
2025-03-23,33.8,23.7,92,14.4,32.96666666666669,Low
2025-03-24,32.9,24.6,98,17.4,33.13333333333335,Low
2025-03-25,33.2,24.6,85,16.7,33.30000000000002,Low
2025-03-26,31.6,23.9,92,15.2,32.566666666666684,Low
2025-03-27,30.8,24.3,94,16.5,31.866666666666685,Low
